bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
탑동화인아파트,전남 강진군 강진읍 남성리 219,1331209795,34.64201349,126.7661349,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
금호아파트 경비실,전남 강진군 강진읍 평동리 231-2,10214322,34.63801991,126.7674298,,,"서비스,산업 > 관리,운영 > 건물관리사무소",아파트
금호아파트 경로당,전남 강진군 강진읍 평동리 231-2,26450543,34.63751587,126.7668837,,,"가정,생활 > 친목 > 노인정,노인회",아파트
한빛그린,전남 강진군 강진읍 서성리 84-3,1212901167,34.63825563,126.7629815,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
서문빌라,전남 강진군 강진읍 서성리 87-1,852027252,34.63880198,126.7634838,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
케이원오피스텔,전남 강진군 군동면 호계리 738-6,848801114,34.64346146,126.7828548,,,부동산 > 주거시설 > 오피스텔,아파트
두산경복궁,전남 강진군 군동면 호계리 737,1065418344,34.64382171,126.7826739,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
동산연립,전남 강진군 강진읍 동성리 36-1,13819378,34.64162682,126.7777279,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
성은아파트,전남 장흥군 장흥읍 우산리 16-1,13257732,34.67147784,126.9309777,,,부동산 > 주거시설 > 아파트,아파트
미래3차아파트,전남 장흥군 장흥읍 건산리 129,19388472,34.67893869,126.9148263,,,부동산 > 주거시설 > 아파트,아파트
장흥코아루해피트리아파트,전남 장흥군 장흥읍 원도리 329,651950707,34.68505467,126.9132268,,,부동산 > 주거시설 > 아파트,아파트
솔뫼아파트,전남 장흥군 장흥읍 건산리 413,12712731,34.67825957,126.9130637,,,부동산 > 주거시설 > 아파트,아파트
장흥건산미르채아파트,전남 장흥군 장흥읍 건산리 813,1545391299,34.68375088,126.9127742,,,부동산 > 주거시설 > 아파트,아파트
미래1차아파트,전남 장흥군 장흥읍 건산리 473-31,11338852,34.67979712,126.9101726,,,부동산 > 주거시설 > 아파트,아파트
