bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
근로복지공단 대전병원,대전 대덕구 법동 285-3,7829447,36.3685759443351,127.428501454539,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
선치과병원,대전 중구 중촌동 394-1,13539490,36.3378101941063,127.414102267261,병원,HP8,"의료,건강 > 병원 > 치과",종합병원
구두종합병원,대전 중구 대흥동 189,270916971,36.3269939485165,127.425990582583,,,"가정,생활 > 패션 > 구두수선",종합병원
대전한국병원 응급실,대전 동구 성남동 496-15,19394173,36.348316609071,127.435751752971,,,"의료,건강 > 병원 > 응급실",종합병원
한국병원 신경외과,대전 동구 성남동 496-15,10238896,36.3482841512387,127.43575602812,병원,HP8,"의료,건강 > 병원 > 신경외과",종합병원
대전한국병원 정형외과,대전 동구 성남동 496-15,8292771,36.3482769419979,127.435755987948,병원,HP8,"의료,건강 > 병원 > 정형외과",종합병원
한국병원 치과,대전 동구 성남동 496-15,8271133,36.3482696840103,127.435769315541,병원,HP8,"의료,건강 > 병원 > 치과",종합병원
대전병원 종합건강검진센터,대전 대덕구 오정동 10-102,11541488,36.3625400338029,127.417776430854,,,"의료,건강 > 병원부속시설",종합병원
한국병원 재활의학과,대전 동구 성남동 496-15,11001520,36.3482154359532,127.435818029343,병원,HP8,"의료,건강 > 병원 > 재활의학과",종합병원
한국병원 비뇨기과,대전 동구 성남동 496-15,10238894,36.3482949488512,127.435760544302,병원,HP8,"의료,건강 > 병원 > 비뇨기과",종합병원
대전한일병원,대전 대덕구 대화동 39-1,12471537,36.3670042001023,127.414221257165,병원,HP8,"의료,건강 > 병원 > 정신건강의학과",종합병원
대전한국병원 종합건강증진센터,대전 동구 성남동 496-15,8256386,36.348316609071,127.435751752971,,,"의료,건강 > 병원부속시설",종합병원
대전한국병원 식당,대전 동구 성남동 496-15,11009655,36.3481829781182,127.43582230446,음식점,FD6,음식점 > 구내식당,종합병원
명품수선 슈즈닥터,대전 중구 은행동 136-5,1756662582,36.329351172308,127.426819781206,,,"가정,생활 > 패션 > 구두수선",종합병원
옥천성모병원,충북 옥천군 옥천읍 문정리 150,10617101,36.3133463332801,127.57197893973,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
대신의원,경북 의성군 봉양면 화전리 105-9,9720759,36.2990548476465,128.580175256205,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
제남병원,경북 의성군 봉양면 화전리 90-21,13550152,36.2999869066573,128.582193364308,,,"의료,건강 > 병원",종합병원
보령아산병원,충남 보령시 죽정동 1,16112954,36.381149130594025,126.62282685286995,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
보령아산병원 응급실,충남 보령시 죽정동 1,9838824,36.381167062236,126.622797789942,,,"의료,건강 > 병원 > 응급실",종합병원
보령아산병원 종합검진센터,충남 보령시 죽정동 1,17416530,36.3811563609601,126.622833504801,,,"의료,건강 > 병원부속시설",종합병원
유성선병원,대전 유성구 지족동 923,10671190,36.3751745513274,127.324979706509,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
유성 선병원 응급실,대전 유성구 지족동 923,1760925953,36.3751564916967,127.324993004072,,,"의료,건강 > 병원 > 응급실",종합병원
원광대학교 대전치과병원,대전 서구 둔산동 1268,23873223,36.351546033056465,127.38242676715008,병원,HP8,"의료,건강 > 병원 > 치과",대학병원
대전을지대학교병원 장례식장,대전 서구 둔산동 1306,10672795,36.3550898842493,127.382009601443,,,"가정,생활 > 장례 > 장례식장",대학병원
코로나19 을지대학교병원 선별진료소,대전 서구 둔산동 1306,1205768325,36.3550683276385,127.38198721407,,,이슈 > 선별진료소,대학병원
대전대학교 대전한방병원,대전 서구 둔산동 1136,10319168,36.3465460445818,127.37940125142583,병원,HP8,"의료,건강 > 병원 > 한방병원",대학병원
을지대학교병원 심장내과,대전 서구 둔산2동 1306,14841290,36.3552340698678,127.382010305969,병원,HP8,"의료,건강 > 병원 > 내과",대학병원
을지대학교병원 응급센터,대전 서구 둔산동 1306,9342514,36.3552990246277,127.381988341247,,,"의료,건강 > 병원 > 응급실",대학병원
대전을지대학교병원 응급실,대전 서구 둔산동 1306,880550723,36.3552990246277,127.381988341247,,,"의료,건강 > 병원 > 응급실",대학병원
을지대학교병원 피부과,대전 서구 둔산동 1306,660863429,36.3553302691273,127.382362833479,,,"의료,건강 > 병원부속시설",대학병원
을지대학교 병원 안과,대전 서구 둔산2동 1306,9325576,36.3552555409837,127.382059431494,병원,HP8,"의료,건강 > 병원 > 안과",대학병원
을지대학교병원 정신과,대전 서구 둔산동 1306,9342516,36.3552050190218,127.382077010264,병원,HP8,"의료,건강 > 병원 > 정신건강의학과",대학병원
을지대학교병원 흉부외과,대전 서구 둔산2동 1306,10071815,36.3552808304602,127.382041729399,병원,HP8,"의료,건강 > 병원 > 흉부외과",대학병원
을지대학병원 정형외과,대전 서구 둔산동 1306,9941435,36.3550682848996,127.382000583086,병원,HP8,"의료,건강 > 병원 > 정형외과",대학병원
을지대학교병원 외과,대전 서구 둔산2동 1306,11532474,36.3550682848996,127.382000583086,병원,HP8,"의료,건강 > 병원 > 외과",대학병원
을지대학교병원 내분비내과,대전 서구 둔산2동 1306,10667333,36.3550682848996,127.382000583086,병원,HP8,"의료,건강 > 병원 > 내과",대학병원
을지대학교병원 뇌신경정신센터,대전 서구 둔산2동 1306,9325572,36.3550682848996,127.382000583086,병원,HP8,"의료,건강 > 병원 > 정신건강의학과",대학병원
을지대학교병원 신경과,대전 서구 둔산2동 1306,9336022,36.3550862938556,127.38200512749,병원,HP8,"의료,건강 > 병원 > 신경과",대학병원
을지대학병원 건강증진센터,대전 서구 둔산동 1306,785412242,36.3546162494714,127.381325460608,,,"의료,건강 > 병원부속시설",대학병원
을지대학교병원 심장혈관센터,대전 서구 둔산2동 1306,8512799,36.3550682848996,127.382000583086,,,"의료,건강 > 병원 > 의료센터",대학병원
을지대학교병원 산부인과,대전 서구 둔산2동 1306,10672108,36.3550682848996,127.382000583086,병원,HP8,"의료,건강 > 병원 > 산부인과",대학병원
을지대학교병원 류마티스내과,대전 서구 둔산2동 1306,11291690,36.3552627787617,127.382050554025,병원,HP8,"의료,건강 > 병원 > 내과",대학병원
을지대학교병원 호흡기내과,대전 서구 둔산2동 1306,8551369,36.3552627645132,127.382055010375,병원,HP8,"의료,건강 > 병원 > 내과",대학병원
